BRAND,MODEL,YEAR,KILO,LOCATION,Certificate,Warranty,PRICE
VOLKSWAGEN,PASSAT,2017年,1.8萬公里,桃園市/龍億汽車,1,1,91.8萬
BMW,520D,2011年,9.3萬公里,彰化縣/廣興汽車,1,1,93.8萬
MINI,COOPER,2014年,2.3萬公里,彰化縣/廣興汽車,1,1,95.0萬
BMW,1,2012年,12.4萬公里,桃園市/永晉汽車,1,1,85.8萬
BMW,7,2009年,18.9萬公里,桃園市/忠信汽車,1,1,88.0萬
BMW,218i,2015年,4.5萬公里,台南市/成泰汽車,1,1,99.8萬
BMW,520D,2012年,11萬公里,高雄市/巨將汽車,1,1,93.8萬
M-BENZ,C250,2014年,10.7萬公里,彰化縣/高通汽車,1,1,99.8萬
FORD,KUGA,2017年,3.4萬公里,高雄市/春鑫汽車,1,1,86.0萬
BMW,320I,2010年,9.9萬公里,台中市/S嚴選汽車,1,1,85.8萬
M-BENZ,E350,2011年,12萬公里,新北市/穆達汽車,1,1,86.0萬
BMW,528I,2011年,11萬公里,台中市/埔羅汽車,1,1,88.0萬
FORD,RANGER,2015年,8.0萬公里,桃園市/福祐汽車,1,1,99.8萬
FORD,MONDEO,2017年,2.7萬公里,桃園市/福祐汽車,1,1,95.8萬
AUDI,A3,2014年,4.1萬公里,台中市/上嘉汽車,1,1,88.0萬
BMW,328I,2013年,7.9萬公里,台北市/政威汽車,1,1,88.0萬
LEXUS,ES300H,2013年,12.6萬公里,高雄市/巨將汽車,1,1,86.8萬
M-BENZ,E300,2011年,9.1萬公里,高雄市/誠品汽車,1,1,88.8萬
M-BENZ,E250,2011年,15萬公里,台北市/鴻揚汽車,1,1,85.8萬
M-BENZ,S350,2010年,15.4萬公里,台北市/政威汽車,1,1,92.0萬
M-BENZ,A180,2013年,9.9萬公里,台北市/鴻揚汽車,1,1,99.8萬
M-BENZ,A180,2013年,5.8萬公里,台北市/鴻揚汽車,1,1,89.8萬
M-BENZ,GLK-CLASS,2011年,9.9萬公里,台中市/泰昌汽車,1,1,95.8萬
LEXUS,RX350,2012年,5.9萬公里,台北市/信昇汽車,1,1,98.8萬
BMW,740,2012年,17.3萬公里,新北市/瑞億汽車,1,1,99.8萬
LEXUS,RX,2012年,6.0萬公里,彰化縣/晟運汽車,1,1,99.8萬
M-BENZ,C250,2012年,8.7萬公里,新竹市/傑昇汽車,1,1,93.8萬
M-BENZ,GLK-CLASS,2011年,13.3萬公里,台北市/鴻揚汽車,1,1,89.8萬
INFINITI,QX60,2015年,8.3萬公里,台北市/鴻揚汽車,1,1,99.8萬
M-BENZ,S-CLASS,2009年,9.7萬公里,台中市/崇聖汽車,1,1,89.0萬
LEXUS,RX,2012年,11萬公里,台中市/崇聖汽車,1,1,99.0萬
BMW,523I,2011年,15萬公里,台中市/安勝汽車,1,1,85.8萬
BMW,316,2014年,12.2萬公里,新北市/大鴻汽車,1,1,85.8萬
BMW,523I,2011年,7.3萬公里,台北市/鴻揚汽車,1,1,92.8萬
BMW,328I,2012年,12.7萬公里,新北市/丞鎰汽車,1,1,99.0萬
LEXUS,RX,2010年,14.7萬公里,桃園市/聯玖汽車,1,1,88.0萬
NISSAN,TEANA,2005年,6.6萬公里,桃園市/聯玖汽車,1,1,88.9萬
LEXUS,IS,2013年,7.0萬公里,高雄市/巨將汽車,1,1,89.8萬
AUDI,A4,2014年,6.8萬公里,桃園市/萊苛汽車,1,1,95.8萬
BMW,218D,2014年,8.2萬公里,高雄市/一品汽車,1,1,95.8萬
BMW,218D,2015年,8.0萬公里,台北市/鴻揚汽車,1,1,99.8萬
M-BENZ,E200,2011年,13.4萬公里,彰化縣/高通汽車,1,1,98.0萬
LEXUS,CT200H,2016年,4.0萬公里,桃園市/安盛汽車,1,1,96.8萬
VOLVO,V40,2015年,3.6萬公里,台北市/鴻揚汽車,1,1,85.8萬
M-BENZ,E200,2011年,6.5萬公里,彰化縣/晟運汽車,1,1,94.8萬
BMW,328I,2012年,0.1萬公里,桃園市/柏美車庫,1,1,92.8萬
M-BENZ,GLK-CLASS,2010年,9.4萬公里,台中市/泰昌汽車,1,1,89.9萬
TOYOTA,ALTIS,2005年,23萬公里,桃園市/聯玖汽車,1,1,88.9萬
FORD,KUGA,2017年,1.2萬公里,桃園市/福祐汽車,1,1,96.8萬
M-BENZ,E350,2012年,5.1萬公里,彰化縣/福大汽車,1,1,95.8萬
VOLKSWAGEN,TIGUAN,2012年,11.3萬公里,桃園市/聯玖汽車,1,1,88.9萬
BMW,740,2009年,7.9萬公里,彰化縣/廣興汽車,1,1,93.8萬
MAZDA,MAZDA,2017年,10.9萬公里,彰化縣/福大汽車,1,1,85.8萬
BMW,740,2010年,15.6萬公里,彰化縣/高通汽車,1,1,96.8萬
M-BENZ,C250,2011年,7.0萬公里,台中市/埔羅汽車,1,1,93.0萬
BMW,X5,2009年,9.1萬公里,彰化縣/高通汽車,1,1,89.8萬
BMW,523I,2010年,12.1萬公里,彰化縣/高通汽車,1,1,95.8萬
BMW,335I,2007年,13.8萬公里,彰化縣/高通汽車,1,1,85.0萬
AUDI,A4,2012年,7.5萬公里,嘉義縣/凱翔汽車,1,1,92.0萬
M-BENZ,A180,2013年,6.5萬公里,高雄市/巨將汽車,1,1,89.8萬
BMW,X1,2013年,6.5萬公里,台中市/泰昌汽車,1,1,97.8萬
MINI,COOPER,2014年,6.8萬公里,桃園市/菁銳汽車,1,1,99.8萬
M-BENZ,E200,2011年,8.8萬公里,高雄市/巨將汽車,1,1,89.8萬
FORD,KUGA,2018年,0.2萬公里,桃園市/福祐汽車,1,1,86.8萬
BMW,3,2010年,12.5萬公里,台中市/佳韻汽車,1,1,85.0萬
M-BENZ,C-CLASS,2013年,7.1萬公里,台北市/鴻揚汽車,1,1,99.8萬
M-BENZ,C180,2013年,6.2萬公里,彰化縣/福大汽車,1,1,86.8萬
BMW,523I,2010年,9.0萬公里,雲林縣/建成汽車,1,1,97.0萬
M-BENZ,C250,2014年,5.6萬公里,桃園市/正達汽車,1,1,99.0萬
BMW,3,2013年,4.6萬公里,台北市/鴻揚汽車,1,1,89.8萬
FORD,KUGA,2016年,0.8萬公里,桃園市/福祐汽車,1,1,91.8萬
LEXUS,GS,2012年,8.8萬公里,台北市/鴻揚汽車,1,1,89.8萬
M-BENZ,E350,2010年,4.9萬公里,屏東縣/大衛汽車,1,1,97.9萬
HYUNDAI,SANTA,2017年,1.0萬公里,台北市/上順汽車,1,1,93.8萬
M-BENZ,B200,2012年,7.3萬公里,台北市/鴻揚汽車,1,1,85.8萬
BMW,135,2012年,17萬公里,宜蘭縣/家騰汽車,1,1,96.8萬
VOLKSWAGEN,TIGUAN,2017年,4.3萬公里,台中市/泰昌汽車,1,1,98.0萬
M-BENZ,GLK-CLASS,2008年,6.9萬公里,高雄市/仁富昌達汽車,1,1,85.8萬
M-BENZ,GLK-CLASS,2009年,8.2萬公里,彰化縣/福大汽車,1,1,86.8萬
M-BENZ,GLK-CLASS,2009年,8.3萬公里,彰化縣/福大汽車,1,1,88.8萬
AUDI,A4,2014年,9.3萬公里,彰化縣/福大汽車,1,1,96.8萬
M-BENZ,GL-CLASS,2009年,10.3萬公里,嘉義市/宇勝汽車,1,1,91.8萬
M-BENZ,E250,2011年,5.5萬公里,台北市/鴻揚汽車,1,1,89.8萬
MAZDA,CX-3,2017年,0.3萬公里,桃園市/福祐汽車,1,1,88.8萬
M-BENZ,S350,2010年,15.6萬公里,台北市/鴻揚汽車,1,1,99.8萬
LEXUS,RX,2010年,10.2萬公里,高雄市/仁富昌達汽車,1,1,89.8萬
MINI,MINI,2017年,0.2萬公里,高雄市/崧誠汽車,1,1,99.8萬
VOLKSWAGEN,T5,2014年,15.6萬公里,台中市/聖傑汽車(烏日店),1,1,89.8萬
LEXUS,GS,2012年,9.2萬公里,嘉義市/龍順汽車,1,1,88.0萬
BMW,335CI,2009年,13.3萬公里,桃園市/聯玖汽車,1,1,88.9萬
VOLKSWAGEN,GOLF,2012年,11.1萬公里,桃園市/群馬汽車,1,1,87.8萬
CITROEN,DS3,2015年,4.3萬公里,台中市/泰昌汽車,1,1,85.8萬
M-BENZ,B180,2014年,8.1萬公里,新北市/瑞億汽車,1,1,88.0萬
LEXUS,ES300H,2015年,9.2萬公里,彰化縣/福大汽車,1,1,96.8萬
ISUZU,ELF,2013年,16.1萬公里,台中市/來爾富汽車,1,1,89.9萬
BMW,218i,2014年,5.8萬公里,台北市/鴻揚汽車,1,1,99.8萬
M-BENZ,S350,2009年,19萬公里,台中市/來爾富汽車,1,1,89.9萬
BMW,3,2010年,7.9萬公里,台中市/埔羅汽車,1,1,88.0萬
BMW,6,2008年,13.2萬公里,雲林縣/安鑫汽車,1,1,88.8萬
AUDI,Q5,2012年,11.2萬公里,嘉義縣/凱翔汽車,1,1,96.0萬
MAZDA,MAZDA6,2017年,2.0萬公里,台北市/上順汽車,1,1,99.8萬
M-BENZ,A-CLASS,2014年,9.1萬公里,桃園市/二手達人,1,1,98.8萬
INFINITI,G37,2010年,3.0萬公里,桃園市/金程汽車,1,1,88.0萬
M-BENZ,C300,2011年,10.1萬公里,高雄市/太雅汽車,1,1,86.8萬
TOYOTA,CAMRY,2015年,2.9萬公里,台北市/鴻揚汽車,1,1,85.8萬
M-BENZ,E300,2009年,11.3萬公里,台中市/崇聖汽車,1,1,88.0萬
VOLKSWAGEN,GOLF,2014年,6.6萬公里,彰化縣/廣興汽車,1,1,92.8萬
LEXUS,LS460,2012年,11.4萬公里,桃園市/全民汽車,1,1,89.0萬
M-BENZ,C300,2010年,9.2萬公里,彰化縣/僑輪汽車,1,1,88.0萬
M-BENZ,S350,2007年,10.1萬公里,彰化縣/僑輪汽車,1,1,89.0萬
BMW,X1,2011年,4.5萬公里,彰化縣/僑輪汽車,1,1,89.0萬
TOYOTA,INNOVA,2009年,15.2萬公里,桃園市/聯玖汽車,1,1,88.9萬
AUDI,A4,2014年,9.0萬公里,彰化縣/福大汽車,1,1,88.8萬
M-BENZ,S-CLASS,2009年,9.9萬公里,高雄市/誠品汽車,1,1,88.8萬
MAZDA,MAZDA,2015年,4.8萬公里,台中市/泰昌汽車,1,1,95.8萬
BMW,X3,2011年,9.1萬公里,台中市/永立汽車,1,1,98.0萬
TOYOTA,VIOS,2014年,8.9萬公里,桃園市/聯玖汽車,1,1,88.9萬
BMW,118,2013年,3.9萬公里,台中市/詮豐汽車,1,1,96.0萬
BMW,3,2012年,12萬公里,台北市/鴻揚汽車,1,1,92.8萬
BMW,335I,2011年,8.2萬公里,宜蘭縣/家騰汽車,1,1,96.8萬
LEXUS,RX,2010年,13.9萬公里,嘉義市/宇勝汽車,1,1,87.8萬
SUBARU,LEGACY,2012年,5.9萬公里,桃園市/忠泰汽車,1,1,89.8萬
AUDI,Q5,2010年,12.2萬公里,高雄市/威霸汽車,1,1,89.8萬
BMW,X1,2011年,11.8萬公里,嘉義縣/凱翔汽車,1,1,89.8萬
VOLVO,XC60,2013年,8.8萬公里,嘉義縣/凱翔汽車,1,1,86.8萬
M-BENZ,E200,2011年,13.3萬公里,彰化縣/廣興汽車,1,1,98.8萬
MAZDA,CX-5,2015年,2.6萬公里,桃園市/福祐汽車,1,1,97.8萬
AUDI,A7,2011年,10.7萬公里,台中市/S嚴選汽車,1,1,98.0萬
AUDI,A4,2014年,7.5萬公里,台北市/鴻揚汽車,1,1,99.8萬
M-BENZ,C250,2012年,7.8萬公里,雲林縣/安鑫汽車,1,1,95.8萬
VOLVO,V60,2012年,11.2萬公里,桃園市/忠泰汽車,1,1,85.8萬
LEXUS,ES350,2015年,3.5萬公里,高雄市/巨將汽車,1,1,99.8萬
AUDI,A4,2012年,5.4萬公里,桃園市/忠泰汽車,1,1,92.8萬
HONDA,ACCORD,2014年,4.5萬公里,台中市/承雄汽車,1,1,88.9萬
M-BENZ,C250,2013年,6.8萬公里,彰化縣/廣興汽車,1,1,95.8萬
BMW,328I,2012年,10.7萬公里,彰化縣/廣興汽車,1,1,99.0萬
BMW,5,2011年,15.7萬公里,嘉義縣/明興汽車,1,1,88.0萬
LEXUS,RX350,2009年,6.0萬公里,新北市/大鴻汽車,1,1,93.8萬
TOYOTA,PREVIA,2014年,4.3萬公里,台中市/S嚴選汽車,1,1,99.8萬
BMW,530,2006年,12.9萬公里,台中市/上嘉汽車,1,1,85.0萬
BMW,335CI,2007年,10.2萬公里,台中市/上嘉汽車,1,1,88.0萬
BMW,740,2007年,13.3萬公里,台中市/崇聖汽車,1,1,88.0萬
M-BENZ,GLK350,2013年,16.9萬公里,新竹市/傑昇汽車,1,1,93.8萬
LEXUS,IS,2014年,6.4萬公里,台中市/聖傑汽車(烏日店),1,1,89.8萬
AUDI,A6,2012年,8.9萬公里,嘉義縣/凱翔汽車,1,1,86.8萬
M-BENZ,S350,2010年,10萬公里,桃園市/忠泰汽車,1,1,100.0萬
AUDI,A5,2010年,7.0萬公里,桃園市/忠泰汽車,1,1,90.0萬
LEXUS,ES300H,2015年,6.0萬公里,台北市/上順汽車,1,1,89.8萬
TOYOTA,CAMRY,2017年,1.0萬公里,台北市/上順汽車,1,1,85.8萬
FORD,KUGA,2016年,5.1萬公里,桃園市/福祐汽車,1,1,86.8萬
LEXUS,ES300H,2015年,5.5萬公里,台北市/上順汽車,1,1,93.8萬
M-BENZ,C250,2012年,15.4萬公里,新竹市/傑昇汽車,1,1,92.8萬
BMW,520,2013年,13.3萬公里,彰化縣/福大汽車,1,1,99.8萬
TOYOTA,86,2012年,4.1萬公里,桃園市/和展汽車,1,1,85.8萬
BMW,535,2010年,12.3萬公里,雲林縣/上新汽車,1,1,99.8萬
BMW,118,2015年,3.4萬公里,嘉義縣/順久汽車,1,1,94.8萬
BMW,523I,2013年,10.1萬公里,嘉義縣/順久汽車,1,1,86.0萬
TOYOTA,86,2017年,1.5萬公里,台北市/上順汽車,1,1,98.8萬
LEXUS,GS300h,2014年,11.4萬公里,桃園市/全民汽車,1,1,90.0萬
MINI,COOPER,2014年,9.7萬公里,桃園市/萊苛汽車,1,1,88.8萬
BMW,328I,2012年,9.8萬公里,嘉義縣/順久汽車,1,1,91.8萬
LEXUS,IS,2013年,10萬公里,彰化縣/福大汽車,1,1,86.8萬
M-BENZ,C250,2012年,10.9萬公里,高雄市/仁富昌達汽車,1,1,89.8萬
TOYOTA,WISH,2007年,16.5萬公里,桃園市/聯玖汽車,1,1,88.9萬
FORD,KUGA,2017年,1.7萬公里,台北市/上順汽車,1,1,86.8萬
TOYOTA,PREVIA,2012年,16.7萬公里,嘉義縣/順久汽車,1,1,90.5萬
MINI,COUNTRYMAN,2015年,5.4萬公里,桃園市/高昇汽車,1,1,89.8萬
BMW,328I,2012年,11萬公里,桃園市/柏美車庫,1,1,95.8萬
FORD,ESCAPE,2007年,16.1萬公里,桃園市/聯玖汽車,1,1,88.9萬
HYUNDAI,SANTA,2011年,16.4萬公里,桃園市/聯玖汽車,1,1,88.9萬
M-BENZ,CLS350,2005年,19.4萬公里,桃園市/聯玖汽車,1,1,88.9萬
MINI,COOPER,2014年,7.5萬公里,桃園市/菁銳汽車,1,1,99.8萬
BMW,218i,2014年,6.2萬公里,桃園市/菁銳汽車,1,1,99.8萬
M-BENZ,C-CLASS,2013年,6.8萬公里,彰化縣/福大汽車,1,1,93.8萬
TOYOTA,CAMRY,2012年,99萬公里,桃園市/聯玖汽車,1,1,88.9萬
M-BENZ,E220,2011年,8.0萬公里,嘉義縣/順久汽車,1,1,96.0萬
BMW,X5,2009年,17萬公里,桃園市/統一汽車,1,1,88.0萬
BMW,X5,2010年,14.6萬公里,彰化縣/福大汽車,1,1,96.8萬
MINI,COUNTRYMAN,2014年,4.4萬公里,台中市/詮豐汽車,1,1,95.0萬
BMW,730,2010年,15萬公里,桃園市/統一汽車,1,1,98.8萬
HONDA,ODYSSEY,2016年,6.2萬公里,台中市/泰昌汽車,1,1,135.0萬
TOYOTA,PREVIA,2015年,10.6萬公里,高雄市/辰泰汽車,1,1,103.8萬
LEXUS,ES300H,2016年,7.8萬公里,桃園市/龍億汽車,1,1,118.8萬
LEXUS,RX 450H,2013年,11.5萬公里,嘉義市/龍順汽車,1,1,123.0萬
LEXUS,RX 450H,2013年,8.8萬公里,台北市/鴻揚汽車,1,1,102.8萬
LEXUS,ES200,2016年,9.6萬公里,台中市/詮豐汽車,1,1,138.0萬
HONDA,ODYSSEY,2017年,3.2萬公里,台中市/承雄汽車,1,1,115.0萬
HINO,300,2016年,9.5萬公里,嘉義縣/凱翔汽車,1,1,106.0萬
TOYOTA,SIENNA,2013年,8.1萬公里,苗栗縣/齊勝汽車,1,1,115.8萬
LEXUS,ES200,2015年,11.5萬公里,嘉義市/龍順汽車,1,1,113.0萬
LEXUS,ES300H,2014年,7.8萬公里,桃園市/龍億汽車,1,1,103.8萬
LEXUS,IS200t,2016年,3.9萬公里,桃園市/正達汽車,1,1,139.0萬
LEXUS,LS460L,2012年,10萬公里,桃園市/二手達人,1,1,118.0萬
TOYOTA,SIENNA,2015年,5.3萬公里,高雄市/仁富昌達汽車,1,1,129.8萬
M-BENZ,CLA250,2015年,7.3萬公里,新北市/合泰汽車,1,1,140.0萬
M-BENZ,C300,2015年,3.3萬公里,台中市/坦格汽車,1,1,149.8萬
BMW,730,2014年,6.5萬公里,桃園市/忠信汽車,1,1,145.0萬
M-BENZ,C300,2015年,4.0萬公里,高雄市/仁富昌達汽車,1,1,145.8萬
M-BENZ,C300,2015年,6.7萬公里,高雄市/仁富昌達汽車,1,1,136.8萬
BMW,528I,2014年,6.3萬公里,高雄市/仁富昌達汽車,1,1,133.8萬
BMW,328I,2014年,5.9萬公里,高雄市/仁富昌達汽車,1,1,147.8萬
INFINITI,Q30,2016年,2.0萬公里,高雄市/巨將汽車,1,1,103.8萬
M-BENZ,C250,2014年,6.5萬公里,高雄市/仁富昌達汽車,1,1,105.8萬
M-BENZ,GLA250,2014年,5.4萬公里,高雄市/仁富昌達汽車,1,1,133.8萬
M-BENZ,C250,2013年,9.6萬公里,新北市/瑞億汽車,1,1,105.0萬
BMW,X6,2011年,9.0萬公里,新北市/瑞億汽車,1,1,115.8萬
M-BENZ,A250,2013年,5.6萬公里,新北市/瑞億汽車,1,1,112.0萬
M-BENZ,GLA200,2016年,2.6萬公里,台北市/上順汽車,1,1,129.8萬
BMW,7,2011年,8.4萬公里,台中市/信義汽車,1,1,113.8萬
M-BENZ,B200,2015年,5.2萬公里,高雄市/巨將汽車,1,1,105.8萬
BMW,328I,2013年,5.9萬公里,高雄市/仁富昌達汽車,1,1,105.8萬
BMW,218i,2017年,1.0萬公里,台南市/和悅汽車,1,1,118.0萬
LEXUS,IS200t,2016年,3.2萬公里,台中市/聖傑汽車(烏日店),1,1,119.8萬
MINI,COOPER,2015年,2.3萬公里,高雄市/春鑫汽車,1,1,109.0萬
BMW,118,2017年,0.7萬公里,台南市/和悅汽車,1,1,108.0萬
BMW,218D,2017年,0.7萬公里,台南市/和悅汽車,1,1,128.0萬
M-BENZ,SLK,2011年,8.1萬公里,台中市/皇家汽車,1,1,105.0萬
PORSCHE,CAYMAN,2009年,6.6萬公里,台中市/埔羅汽車,1,1,136.0萬
BMW,X5,2012年,6.9萬公里,台中市/千祐汽車,1,1,122.0萬
LEXUS,NX200t,2016年,6.7萬公里,高雄市/巨將汽車,1,1,145.8萬
BMW,M3,2008年,14.1萬公里,台中市/埔羅汽車,1,1,145.0萬
INFINITI,QX,2015年,5.7萬公里,高雄市/巨將汽車,1,1,128.8萬
VOLKSWAGEN,T6,2016年,2.4萬公里,台北市/上順汽車,1,1,126.8萬
M-BENZ,C300,2014年,5.1萬公里,台北市/政威汽車,1,1,145.0萬
BMW,5,2013年,10.3萬公里,高雄市/仁富昌達汽車,1,1,118.8萬
M-BENZ,CLA250,2015年,7.0萬公里,新北市/丞鎰汽車,1,1,130.0萬
BMW,118,2017年,2.2萬公里,高雄市/巨將汽車,1,1,108.8萬
M-BENZ,C250,2014年,6.1萬公里,高雄市/仁富昌達汽車,1,1,105.8萬
BMW,5,2010年,12.8萬公里,雲林縣/安鑫汽車,1,1,108.8萬
LEXUS,ES200,2015年,5.5萬公里,嘉義縣/長億車業,1,1,108.0萬
BMW,520,2013年,9.0萬公里,雲林縣/安鑫汽車,1,1,115.8萬
M-BENZ,A250,2013年,8.6萬公里,新北市/瑞億汽車,1,1,108.0萬
BMW,320I,2012年,6.5萬公里,彰化縣/晟運汽車,1,1,118.0萬
BMW,420I,2016年,2.1萬公里,台中市/聖傑汽車(烏日店),1,1,145.8萬
VOLKSWAGEN,T5,2015年,13.5萬公里,桃園市/二手達人,1,1,119.8萬
BMW,218D,2015年,3.1萬公里,台中市/聖傑汽車(烏日店),1,1,115.8萬
BMW,Z4,2012年,1.8萬公里,台中市/來爾富汽車,1,1,123.0萬
M-BENZ,C300,2015年,4.3萬公里,台北市/政威汽車,1,1,149.0萬
M-BENZ,E250,2011年,13萬公里,桃園市/翔展汽車,1,1,110.0萬
M-BENZ,CLA250,2014年,5.3萬公里,新竹市/傑昇汽車,1,1,145.0萬
M-BENZ,A180,2016年,3.1萬公里,台南市/和悅汽車,1,1,123.0萬
LEXUS,RX,2013年,13.2萬公里,桃園市/二手達人,1,1,105.0萬
TOYOTA,ALPHARD,2012年,13.4萬公里,嘉義縣/順久汽車,1,1,115.0萬
M-BENZ,E200,2014年,7.3萬公里,台北市/鴻揚汽車,1,1,138.8萬
M-BENZ,CLA250,2014年,6.7萬公里,台北市/鴻揚汽車,1,1,129.8萬
M-BENZ,CLA-CLASS,2015年,3.6萬公里,嘉義縣/順久汽車,1,1,124.8萬
BMW,X1,2016年,2.4萬公里,台北市/鴻揚汽車,1,1,119.8萬
BMW,Z4,2009年,8.2萬公里,彰化縣/高通汽車,1,1,108.0萬
INFINITI,QX,2014年,3.3萬公里,高雄市/乙鈞汽車,1,1,138.0萬
TOYOTA,SIENNA,2013年,5.2萬公里,彰化縣/高通汽車,1,1,128.0萬
AUDI,A8,2012年,11.3萬公里,新北市/欣利汽車,1,1,106.8萬
LEXUS,CT200H,2017年,4.0萬公里,高雄市/巨將汽車,1,1,103.8萬
M-BENZ,E350,2010年,11.6萬公里,新北市/穆達汽車,1,1,140.0萬
LEXUS,IS200t,2015年,1.3萬公里,高雄市/巨將汽車,1,1,108.8萬
BMW,X5,2014年,13.9萬公里,嘉義縣/順久汽車,1,1,148.0萬
BMW,328I,2013年,14.4萬公里,高雄市/崧誠汽車,1,1,108.0萬
M-BENZ,E200,2014年,6.2萬公里,彰化縣/福大汽車,1,1,135.8萬
M-BENZ,E-CLASS,2010年,14.1萬公里,台中市/埔羅汽車,1,1,110.0萬
BMW,118,2015年,1.1萬公里,台中市/皇家汽車,1,1,103.0萬
BMW,420I,2014年,4.9萬公里,彰化縣/福大汽車,1,1,128.8萬
BMW,528I,2012年,5.9萬公里,彰化縣/高通汽車,1,1,128.0萬
M-BENZ,CLA250,2015年,7.1萬公里,新竹市/傑昇汽車,1,1,138.0萬
BMW,520D,2013年,6.9萬公里,台中市/千祐汽車,1,1,103.0萬
M-BENZ,E220,2013年,12.1萬公里,嘉義市/龍順汽車,1,1,133.0萬
LEXUS,IS250,2015年,3.9萬公里,嘉義市/龍順汽車,1,1,125.0萬
BMW,328I,2013年,9.7萬公里,桃園市/群馬汽車,1,1,120.8萬
M-BENZ,A250,2013年,6.3萬公里,彰化縣/高通汽車,1,1,125.0萬
BMW,5,2011年,8.4萬公里,高雄市/崧誠汽車,1,1,119.0萬
M-BENZ,C300,2015年,5.5萬公里,高雄市/太雅汽車,1,1,138.0萬
M-BENZ,CLA250,2014年,4.0萬公里,嘉義縣/順久汽車,1,1,125.0萬
M-BENZ,CLA250,2015年,4.3萬公里,嘉義縣/順久汽車,1,1,141.8萬
BMW,528I,2014年,6.1萬公里,台中市/信義汽車,1,1,123.8萬
LEXUS,ES200,2015年,10.8萬公里,嘉義縣/長億車業,1,1,108.0萬
AUDI,A5,2014年,6.0萬公里,台北市/鴻揚汽車,1,1,119.8萬
M-BENZ,CLA-CLASS,2014年,11.6萬公里,苗栗縣/齊勝汽車,1,1,138.0萬
BMW,120I,2015年,2.2萬公里,台中市/曼力汽車,1,1,108.0萬
M-BENZ,CLA-CLASS,2014年,5.9萬公里,台中市/信義汽車,1,1,109.8萬
M-BENZ,C-CLASS,2014年,2.1萬公里,台中市/信義汽車,1,1,129.8萬
BMW,1,2017年,0.6萬公里,台南市/和悅汽車,1,1,109.0萬
BMW,2,2017年,0.8萬公里,台南市/和悅汽車,1,1,128.0萬
M-BENZ,VITO,2016年,15萬公里,桃園市/忠信汽車,1,1,149.0萬
BMW,535,2012年,11.3萬公里,彰化縣/高通汽車,1,1,138.0萬
BMW,320I,2014年,6.2萬公里,台北市/鴻揚汽車,1,1,105.8萬
BMW,320I,2014年,4.3萬公里,高雄市/辰泰汽車,1,1,105.0萬
BMW,528I,2013年,6.5萬公里,屏東縣/暉祥汽車,1,1,123.0萬
M-BENZ,A180,2016年,3.2萬公里,桃園市/忠泰汽車,1,1,116.0萬
M-BENZ,CLA250,2015年,4.4萬公里,宜蘭縣/家騰汽車,1,1,149.0萬
MINI,COOPER,2016年,3.5萬公里,桃園市/菁銳汽車,1,1,118.0萬
VOLKSWAGEN,T5,2015年,7.6萬公里,台中市/承雄汽車,1,1,118.8萬
M-BENZ,CLA250,2014年,7.0萬公里,台北市/鴻揚汽車,1,1,135.8萬
M-BENZ,CLS-CLASS,2011年,10.3萬公里,台中市/埔羅汽車,1,1,146.0萬
BMW,535,2011年,12.3萬公里,台北市/鴻揚汽車,1,1,118.8萬
BMW,520D,2013年,7.6萬公里,新北市/大鴻汽車,1,1,109.0萬
M-BENZ,E200,2014年,10.6萬公里,雲林縣/車寶貝汽車,1,1,139.0萬
VOLKSWAGEN,T5,2015年,12.5萬公里,台北市/時代汽車,1,1,118.0萬
M-BENZ,A180,2016年,2.4萬公里,彰化縣/高通汽車,1,1,119.0萬
BMW,740,2011年,13.1萬公里,台北市/鴻揚汽車,1,1,109.8萬
M-BENZ,E200,2014年,6.3萬公里,台中市/奕昇汽車,1,1,146.8萬
M-BENZ,CLA250,2015年,5.7萬公里,新北市/瑞億汽車,1,1,135.0萬
M-BENZ,E250,2009年,9.4萬公里,彰化縣/竣富汽車,1,1,115.0萬
BMW,1,2013年,9.5萬公里,台中市/埔羅汽車,1,1,125.0萬
AUDI,A4,2015年,5.9萬公里,台中市/泰昌汽車,1,1,106.0萬
LEXUS,ES300H,2012年,6.9萬公里,桃園市/二手達人,1,1,105.0萬
BMW,5,2009年,12.5萬公里,高雄市/仁富昌達汽車,1,1,115.8萬
M-BENZ,C300,2014年,4.2萬公里,高雄市/仁富昌達汽車,1,1,138.8萬
LEXUS,RX,2013年,8.3萬公里,屏東縣/暉祥汽車,1,1,120.0萬
BMW,528,2011年,12萬公里,彰化縣/僑輪汽車,1,1,109.0萬
BMW,528,2013年,10.4萬公里,嘉義縣/長億車業,1,1,123.0萬
LEXUS,IS200t,2016年,1.3萬公里,屏東縣/暉祥汽車,1,1,128.0萬
BMW,528,2015年,4.5萬公里,台中市/來爾富汽車,1,1,139.0萬
M-BENZ,GLA180,2014年,3.2萬公里,高雄市/佳裕汽車,1,1,128.0萬
MINI,COOPER,2015年,1.8萬公里,桃園市/群馬汽車,1,1,116.8萬
BMW,528,2013年,11.1萬公里,彰化縣/高通汽車,1,1,128.0萬
BMW,328I,2013年,9.1萬公里,台中市/詮豐汽車,1,1,149.0萬
INFINITI,Q30,2016年,3.7萬公里,台中市/詮豐汽車,1,1,122.0萬
M-BENZ,E200,2013年,9.9萬公里,台中市/泰昌汽車,1,1,119.0萬
M-BENZ,CLA-CLASS,2014年,4.6萬公里,屏東縣/暉祥汽車,1,1,123.0萬
